song,genre 
Can think way used young full hopes full dreams Look around happened Living life steal hope away seems Dream youre like child whos waiting become The Son come free Set eyes Jesus Your free Know free indeed love live dream love loved live like Hes among dream Know free indeed When world dark lonely place Turn eyes seek His face Theres hope His open arms And peace thats gonna free heart mind Breathe youre free fly young run But live Christ That would sacrifice freely give Him life,heavy metal
The know power lord The mindful How casually speak sing name How often come With fear wonder And called upon stand gain God forbid find familiar That think less God forbid speak Without humble reverence heart God forbid Lord often talk love mercy How seems goodness end frightens think could take granted Though youre closer brother Youre friend You father God almighty Lord lords king kings Beyond understanding less everything God forbid God forbid,heavy metal
She lit candle dowtown cathedreal Quietly confessing counting blessing She looked could see weeping hands together Hoping would hear This time year hold familes Near God let friend hurting Emanuel God spirit revealed may hope world Emanuel God light break The drakness may show hope world Emanuel God moved closer oculd face Maybe mother someones Duaghter silver hair shimmered like The snow Christmas bells ringing Now beside kneeling asked name She said time year family Near theyve gone lonely Emanuell God spirit revealed may hope world Emanuel God light break darkness That may show hope world Emanuel God family Christmas day girl sixty years could laugh play watched Her dance eyes full tears Emanuel God spirit revealed May hope world Emanuel God light break darkness That may show hope world Emanuel God God,heavy metal
used wish could rewrite history used dream mistake could erased Then could pretend never knew back used pray You would take shame away Hide evidence Ive But memory place You brought That keeps knees even though free Heal wound leave scar reminder merciful You broken torn apart take pieces heart And heal wound leave scar lived life boasts anything dont take pride bring But Ill build altar rubble Youve found And every stone sing You redeem Heal wound leave scar reminder merciful You broken torn apart take pieces heart And heal wound leave scar Dont let forget Everything Youve done Dont let forget The beauty suffering Heal wound leave scar reminder merciful You broken torn apart take pieces heart Heal wound leave scar Heal wound leave scar reminder merciful You broken torn apart take pieces heart And heal wound leave scar leave scar,heavy metal
Hes light unto pathway Hes lamp unto feet When sinkin sinkin sin sorrow came along rescued Hes joy joy salvation Hes world saved raised All sins forgave Hes best thing best thing happen friend others Hes everything His love deeper deeper ocean His love wider sea How tell much love Him Hes world saved raised All sins forgave Hes best thing best thing happen Talkin bout Jesus Hes best thing ever happened The best thing happen You see saved raised All sins forgave Hes best thing best thing happen Well friend Wowohwow Hes everything And His love deeper His love wider cant tell How much Hes world world world You see saved raised All sins forgave Hes best thing best thing happen talkin bout Jesus Hes best thing happen The best thing happen You see saved raised All sins forgave Hes best thing best thing happen gotta tell somebody Hes best thing happen The best thing happen saved raised All sins forgave Hes best thing happen tried rest come back best Hes best thing happen tome You know thats right,heavy metal
While sheep watched night Glad tidings brought angel bright How great joy Joy joy joy Praise Lord Heaven high This gift God cherish well How great joy Joy joy joy Praise Lord Heaven high Praise Lord Heaven high,heavy metal
Sometimes dont know going Where road leading Life full many changes Many uncertainties But theres one thing thats constant heart mine Its knowing Your gonna love rain shine doubt That You never leave That Youll keep safe warm doubt matter You take That nothing separate You Lord dont know Youve planned tomorrow lies ahead Pleasure pain worry sorrow Today far see You may see fit take valey Lord mountain makes difference want run away From voice hear calling But Ill quick answer obey Nothing could ever separate Nothing could ever separate,heavy metal
Things change plans fail You look love grander scale Storms rise hopes fade And place bets another day When going gets tough When rides rough When youre sure enough Jesus still His love never change Sure steady rain Jesus still When one else true Hell still loving When looks like youve lost And havent got prayer Jesus still Time flies hearts turn little bit wiser lessons learned But sometimes weakness wins And lose foothold When going gets tough When rides rough When youre sure enough When looks like youve lost And havent got prayer Jesus still,heavy metal
You Lord life love mysteries find You ever need know Some say life string romances series choices chances While live curious dances whatever musics hand And look love eyes stranger And love thrill edges danger But found joy world filled anger Cause finally understand You Lord life love mysteries You know future You know history find You ever need know About life love mysteries cannot reason men defiance try explain mysteries science Cause child face giants But never face alone Cause seems heart surrounded When questions life sounded rest hope faith grounded fear unknown cause Your wisdom confounds wisest wise Your mercy truth world full lies Your grace saves certain demise You lord life youre lord love You lord life youre lord love,heavy metal
father knew And And goes way back line They vision prayer future For would believe time Now perfect Lifes easy But wouldnt take world gave living legacy Walking path faithful laid living legacy Finding hope fathers found standing tall knees living legacy Something common Deep inside With gone Gives vision Fills passion make message carry Now perfect Lifes easy But futures sake gonna best,heavy metal
God loves people anything God loves people anything More anything wants Them know Hed rather die let Cause god love people Than anything God loves weary When theyre weak try feels pain knows shame cries cry wont give walk away When people Cause god loves people Than anything More anything wants And show world know That god loves people Than anything,heavy metal
All life You How could pretend see walking line wasting precious time All know love call set free Its promise made Its truth fade Please help remember God never let God turn world around loves even though know dont deserve Him God never turn away Hes every single day Hes broken chains Set captive free Seems hope gone Never found love strong Its chance take Its choice youve got make hope remember God never let God turned world around loves even though know dont deserve Him God never turn away Hes every single day Hes broken chains And set captive God never let God turn world around Loves even though know dont deserve Our God never turn away Hes every single day Hes broken chains And set captive free,heavy metal
She sits window wandering eyes She song heart And golden disguise Her body torn age doesnt heal Shes letting About pain feels But knows soul That wont long Til Jesus comes back carry home Where pain sorrow waiting For illusive tomorrows There pain dying striving strain pain minds eye remembers trouble Ive seen All And long free But learn patience need resolve wait opening eternitys halls And know time stand side side When Jesus comes back receiving bride pain,heavy metal
Underneath stars Just simple man wife Somewhere dark His words cut silent night Take hand child That carry Gods And though seems road long Were far Bethlehem Where hope joy began For arms well cherish Him Were far Bethlehem Let celebrate Christmass Learn live days With hearts near child Ever drawn ever close love lasts And though years passed Were far Bethlehem Where hope joy began For hearts still cherish Him Were far Were far Bethlehem Where hope joy began For hearts still cherish Him Were far Were far Bethlehem,heavy metal
You better watch You better cry You better pout telling Santa Claus coming town Hes making list Checking twice Gonna find whos naughty nice Santa Claus coming town sees youre sleeping knows youre awake knows youve bad good good goodness sake You better watch You better cry You better pout telling Santa Claus coming town,heavy metal
Kicking dust heaven bust Were headed promised land Since moment believed weve eager leave Like child tugging daddys hand May never forget patience virtue Calm anxious feet faithful hands serve lord run ahead lag behind Its hard wait heavens mind Teach restless feet walk beside Cause hearts already gone Will walk Steady want walk awhile know every mile bringing closer home want tell story sinner bound glory turn find alone When walk light lost see better narrow road gets crowded lord wont lead Steady road faith gets rocky ready fears cannot see Lord wont let witness promise Wont steady run ahead lag behind Its hard wait heavens minds Teach restless feet walk beside Cause hearts already gone Will walk Steady,heavy metal
Every single heart needs home Everybody needs touch human kindness Its wonder feel alone cause need Everybody day When seems everything going Looking touch find gods love And know need Lets understand together Take ride streets gold train thats going set free Hand hand share load Were strong together family tree Just reach know ill time need Thats way meant somebody lets Dont want turn away run cover Dont let steal joy dont let destroy cause know need Its design together Take ride streets gold train thats going set free Hand hand share load Were strong together family tree Just reach know ill You count Thats way meant Were brothers sisters Were together cause thats way meant,heavy metal
light distance Welcomes wayfaring souls Come far heart grows tired faith grows cold Wandering winding road Just simply knock door open There house mercy built There place brokenness healed There voice saying peace still There house mercy built Mercy find Though youve given middle seems like nowhere Hell shelter beneath wing His love cover every need Just simply seek find There house mercy built There place emptiness filled There voice saying peace still There house mercy built There house mercy built With blood tears Weve nothing left fear live grace Here safe embrace god The mercy god There house mercy built There place grace Been revealed There voice saying peace still There house mercy built Rest hope Rest peace There house mercy built,heavy metal
Hear clock strike two Another sleepless night But healing hand God cover everybody Hell even touch someone like Its natural thing believe Something wonderful never comes easy Let There power cross heal There freedom blood Jesus offered freely Feel wonder Let heart mind receive answer call Feel wonder Sweet Jesus The love God wonder Another day another twist road cloud upon soul Dont let take control Dont afraid say name Hes call Hes refuge cold love God curious thing The give seems brings His love back presence holy spirit Bells ringing hear angels sing clearly Sweet Jesus Feel wonder Sweet Jesus The love God wonder Let heart mind receive Answer call Feel wonder Sweet Jesus The love God wonder,heavy metal
Phil Baggaley Ian Blythe Dave Clifton Adrian Plass Didnt anyone ever tell Didnt anyone ever say Did capture vision glory held hand today Its reaching broken heart Right stand Didnt anyone ever tell This land Didnt anyone ever tell doesnt matter last first For sad meek righteous And hunger thirst let poor spirit know These dreams sand Didnt anyone ever tell This land Youll given robes princes Youll flying golden wings You live pavilions splendor surrounded beautiful things hold promises And keep hand Didnt anyone ever tell This land,heavy metal
Night turns daylight And things quite You wake make Another days routine Then sun begins shine The face god near And trumpet sound played All world could hear Thats day wind blows Thats day earth begins move When lion lamb start walking Two two Thats day wind blows When sky torn two And lord lords glory Comes wind blows Beside behind Believers knees And somehow know Everyone see handinhand fly away meet sky This man dreamed Hes right eyes Thats day earth begins move When lion lamb start walking Two two When wind blows When sky torn two And lord lords glory Comes wind blows Well swept away swept away When wind blows,heavy metal
They line wailing wall The masses fill Saint Peters square Confessions emotions spill desperate prayer know theyre alone Theyve come face penitence stone hear voices souls need cause You answer meaning life hearts darkness youre source light walk human road every question find answer Across playground yard another future society Living learning way supposed The days truth grow dim Your hand must reach write The message hope found cause You shined light way Rescued dying heart could save And world today,heavy metal
Along lifes road There sunshine rain Roses thorns laughter pain And cross miles You face mountains steep Deserts long valleys deep Sometimes Journeys gentle Sometimes cold winds blow But want remember want know You never walk alone long faith Jesus right beside way And may feel youre far home But home And Hell every road You never walk alone never never The path wind And find wonders fears Labors love falling tears Across years There twists turns Mistakes make lessons learn Sometimes journeys gentle Sometimes cold winds blow But want remember wherever may Jesus knows joy Jesus knows need distance faithfully,heavy metal
Devils highway hes right beside Whispering ear drew map set trap But one got Made mess whole life Burned every bridge crossed far gone way home How get lost looking good place turn around And get road headed Ive gotta find peace mind Lord send sign somehow need good place turn around You hear empty Forgive past For hateful every angel You put path For mamas tears wasted years And getting track Ill anything way That You take back dead night see light Shining ahead Theres parking lot stop Cause little church sign says Are looking good place turn around And get road youre headed You find peace mind What better time Are looking good place turn around This feels like good place turn around,heavy metal
Above powers kings Above nature created things Above wisdom ways man You world began Above kingdoms thrones Above wonders world ever known Above wealth treasures earth Theres way measure Youre worth Crucified laid behind stone You lived die rejected alone Like Rose trampled ground You took fall thought Above Above powers kings Above nature created things Above wisdom ways man You world began Above kingdoms thrones Above wonders world ever known Above wealth treasures earth Theres way measure Youre worth Crucified laid behind stone You lived die rejected alone Like Rose trampled ground You took fall thought Above Crucified laid behind stone You lived die rejected alone Like Rose trampled ground You took fall thought Above Like Rose trampled ground You took fall thought Above,heavy metal
Some days fragile Some days stronger Sometimes want run But Your tender mercies gently pursue When said done Where else would Who else could one You Lord see Can see You opened eyes believe everything You cause You All Ill ever need hearts full questions The futures uncertain But gonna stand whats true Cause discovered love like The love Ive found You,heavy metal
All well well Angels men rejoice For tonight darkness fell Into dawn loves light Sing Alle Sing Alleluia All well well Let peace earth Christ come tell That manger Sing Alle Sing Alleluia All well well Lift voice sing Born Emmanuel Born Lord Savior Sing Alleluia Sing Alleluia All well Born Emmanuel Born Lord Savior Sing Alleluia Sing Alleluia All well,heavy metal
All world story All world stage All world canvas All world page All world horizon All world field dreams All world open doorway All world place voice touch give answer show love hold hope offer peace shine light For everyone see world All world someone All world dance And world moment All world chance voice touch give answer show love hold hope offer peace shine light For everyone see world You amazing mercy You undying grace want world see How wonderful upon face voice touch give answer show love hold hope offer peace shine light For everyone see world voice touch Give answer Show love Hold hope Offer peace Shine light For world,heavy metal
Consider needs past When somebody helped never asked Now think joy received When reached someone else need Cause days laugh Some days cry Some days hold deep inside Though day gift high But find amazing The love give love gain Amazing Theres much thats Jesus name Amazing Sometimes hard see That blessed give receive Learning different mistakes Learning give instead take But start blend Well like colors surrounding sun sets Cause days laugh Some days cry Some days hold deep inside Though day gift high But find amazing The love give love gain Amazing Theres much thats Jesus name Amazing Sometimes hard see That blessed give receive Cause days laugh Some days cry Some days hold deep inside Though day gift high But find amazing The love give love gain Amazing Theres much thats Jesus name Amazing Sometimes hard see That blessed give receive Amazing amazing Amazing Sometimes hard see That blessed give receive Consider needs past When somebody helped never asked,heavy metal
Breath God breathe adore You come You magnify Your name Breath God fill place With spirit drawing near Well never Mighty God You endless power mercy glorified exalt You lift Your name Lord King heaven earth You holy holy Breath God breathe Come sweetly completely seek Your face Breath God reign hearts And restore stay lead days Breath God You endless power mercy Breathe exalt You lift Your name Lord King heaven earth You holy holy holy holy Breath God breathe,heavy metal
tried walk quickly past waters edge Didnt wanna see reflection But stepped highest ledge And fell sea imperfection And like every time washed pieces shore But found beauty broken thing Made angels dance wounded wings cant imagine anything beautiful You took damaged part Restored little dignity left inside This broken thing Yeah wading deep despair Wandering sense direction Thinking prayers vanished air Cause got situation And like every time You made pieces much You found beauty broken thing Made angels dance wounded wings cant imagine anything beautiful You took damaged part Restored little dignity left inside This broken thing know worthy Never ending perfect love You found beauty broken thing And cant imagine anything beautiful You found beauty broken thing Made angels dance wounded wings cant imagine anything beautiful You took damaged part Restored little dignity left inside Was left inside broken thing know worthy Never ending perfect love cant imagine anything beautiful You found beauty broken thing This broken thing know worthy love,heavy metal
know Youll watching Your shining light changed life Its like Ive found way home know Youre near hear You loud clear could live feeling alone Everywhere You right beside Anytime night day Your name lips Your love cant resist Got You wherever You want You memorized close eyes All keep loving You heart dont see see You believe That Your going away know Youll watching Youre shelter thats keeping safe know Your arms reach hold Even feeling alone Your name lips Your love cant resist Got You wherever You want You memorized close eyes All keep loving You heart Comes naturally like every breath breathe Dont think second nature close eyes You You know You see You hear You heal Your name lips Your love cant resist Got You wherever You want You memorized close eyes All keep loving You Your name lips Your love cant resist Got You wherever You want You memorized close eyes All keep loving You heart gonna wherever You love You heart soul close eyes keep loving heart gonna wherever You love You heart soul close eyes keep loving heart,heavy metal
Just hint peppermint every single thing begins feel like Christmas And like snowflakes two ever Red white candy striped every shape size sweet Treat hop choo choo woo woo Candy Cane Lane Youll aglow head mistletoes Theres road could ever smell sweet look good enough Eat Theres nothin like city block hangin lights Just wanta curl fire couple cups cider Roast marshmallows Theyre hung trees line bulbs fill street Like scene snow globe baby lets take stroll Candy Cane Lane Youll aglow head mistletoes Theres road could ever smell sweet look good enough Eat Theres nothin like city block hangin lights Just wanta curl fire couple cups cider Roast marshmallows Add pinch cinnamon suddenly world begins taste like December And youll always remember comin Candy Cane Lane Just couple licks minty sugar stick everything turns Wintergreen Candy Cane Lane one block Gum Drop Street,heavy metal
made love loved But price world demands cost far much spent many lonely years trying fit Now Ive found place circle friends circle friends one Father circle friends share prayer That every orphaned soul know And enter shelter circle friends weep weep sing joy rest lift voices But matter feel inside theres need pretend Thats way circle friends circle friends one father circle friends share prayer That well gather together matter highway bends lose circle friends Among nations tribes tongues sisters brothers And meet heaven recognize With joy deep love sweet well celebrate friends And life never ends prayer That long All enter shelter circle friends That long All enter shelter circle friends,heavy metal
Lullay Thou little tiny Child lully lullay Lullay Thou little tiny Child lully lullay sisters may For preserve day This poor youngling sing lully lullay Herod king raging Charged hath day His men might sight All young children slay That woe poor Child Thee And ever morn day For thy parting neither say sing lully lullay,heavy metal
unhappy take train today youd let youd let They may clapping wait For come get come get Cause day day youre coming closer Making way clearer straighter Turning faces light And cant wait fall glory face god morning Youre coming closer day day Somebody told could travel world find beauty find beauty But behold would carry Within yeah well Give mission Ive still got time Cause open yeah open vision Ill delight Cause goin wherever youre goin Turning faces light And cant wait fall glory face god morning Youre coming closer day day,heavy metal
Just think couldnt Any harder Another blow comes nowhere And knocks And think alone The phone starts ring Its voice needed hear end You You You speak like friend You always seem show right time You guess know heart needs hear voice forgetful thats thankful You could driving car turn radio Trying figure thoughts Then hear perfect song open Your word And sure turn But start read like know Just need You use things speak Could youre using someone elses life Well wouldnt surprised,heavy metal
Curiosity get best try conceive inconceivable All philosophy escaping try believe unbelievable want believe Without single question Lord hear confession know know know know Though dont know everything And believe could never truly figure Cause You much Above beyond far head still see You And finally making sense wisdom fool begins fall fall fall Down The story soul seems like broken road And standing unbelievable Keep lost mystery knees The way reach seems unreachable want believe Without single question Lord hear confession,heavy metal
looked temples time see right stand emptied could reach hand give hope meaning wasted away And one ones That dying save dying reach Trying meet Where need Youve living search The whole truth real love Your whole life You open heart Cause hes dying reach Hes standing door You hear call name simply waits forgive All guilt shame gave life And still bears scars wants receive come waited time time You must still know lord,heavy metal
Out Eden Every Move Make Lyrics Every move make Make You You make move Jesus Every breath Take breathe You Every step take Take You You way Jesus Every breath Take breathe You Singing Every move make make You You make move Jesus Every breath take Breathe You Every step take take You You way Jesus Every breath take Breathe You Waves mercy Waves grace Everywhere look see Your face Your love Captured God love How Every move make make You You Make move Jesus,heavy metal
Fairest Lord Jesus Ruler nature Thou art God man son Thee cherish Thee honor Thou souls joy Christ Fair meadows fairer still woodlands Mold blooming God spring Jesus Jesus fairer Jesus pure Who makes wrongful heart see Fair sunshine fairer still moonlight And weakling starry pose Jesus Jesus shines brighter Jesus shines purer angels Heaven bolt Beautiful Savior Lord nations Son God Son Man Glory honor praise adoration Now forevermore thine Glory honor praise adoration Now forevermore thine,heavy metal
For even trusting soul This world scary place much cant control every moment face When thousand ifs Whisper ears remember whos And watch disappear wanna live fearless heart Courage thats coming trust God Its constantly guiding though road may seem dark wanna live wanna live fearless heart There worries chasing everyone Its evident times like But found confidence comes From time spend knees Theres truth holding onto days unfold Greater God And hear world wanna live fearless heart Courage thats coming trust God Its constantly guiding though road may seem dark wanna live wanna live fearless heart Hes strength Hes shelter way Hes light salvation shall afraid shall afraid wanna live fearless heart Courage thats coming trust God Its constantly guiding though road may seem dark yeah wanna live fearless heart Courage thats coming trust God Its constantly guiding though road dark wanna live wanna live fearless heart With fearless heart fearless heart With fearless heart,heavy metal
How clever pride deceives mind think control really lost How brilliant greed says need And Ive come find empty inside Real heart aching real coming You All broken motives selfish dreams All foolishness understand leads wanna Your love wanna much know Youre reaching fighting You fighting You How quick doubt leave heart without The presence Your peace scarce believe How pardoned guilt crush life You built And keep far away kind shame Real heart aching real coming You All broken motives selfish dreams All foolishness understand leads wanna Your love wanna much know Youre reaching fighting You Cause You save And You change And You love Here come come come You All broken motives selfish dreams All foolishness cause understand leads wanna Your love wanna much know Youre reaching fighting You All broken motives selfish dreams All foolishness understand leads wanna Your love wanna much know Youre reaching dont wanna fight anymore dont wanna fight anymore dont wanna fight anymore dont wanna fight anymore dont wanna fight,heavy metal
There two roads How know Sometimes right direction something cant see hear wind blow And feel But know emotions play trick heart wants tell heart wants tell got love got peace Thats way believe leads light got joy got truth Something thats gonna take little faith make pieces fit God God What hearing Sounds convincing Its hard decipher words real learning discerning conversation something Hes revealed need define something divine Whatevers lovely Whatevers pure Whatevers His Word endure Youll know right Youll see signs,heavy metal
Words music robert sterling rushing river sweeps around Just dark cold night surrounds But pass water safer shore Were sheltered raging rivers roar Though night long And rivers strong Still God stem tide Reach side For God The river deepens night grows darker And struggle seems getting harder Today troubles yesterday never known But dont face And face rivers roll holds hand wont let,heavy metal
sad Depression deep inside got heart held And youre afraid feel Too bad Because life living God desires give joy beyond imagination And saying goes You gotta stop smell roses Got time dancing Got time singing Take time celebrate The fire moment Got time laughing Got time shouting Thank lord hes done Theres got time Youve got hold Dont let smallest struggle steal victory When weep night Stay strong Because joy comes morning Jesus longs help make The salvation And saying goes You gotta stop smell roses turn Turn music turn music Let rhythm set free move Hey turn Turn music turn music You owe hang tight lose control You feel soul Dancing singing celebration Theres got time Laughing shouting celebration Theres got time,heavy metal
Hail Heaven born Prince Peace Hail Son Righteousness Life light brings While adoring angels sing Hark herald angels sing Glory new born King Peace earth mercy mild God sinners reconciled Joyful nations rise Join triumph skies With angelic host proclaim Christ born Hes born Bethlehem Hark herald angels sing Glory new born King Christ highest heaven adore Christ everlasting Lord manager born King Christ earth come dwell Jesus Emmanuel While adoring angels sing hear hear Hark herald angels sing Glory newborn King Peace earth mercy mild God sinners reconciled Joyful nations rise Join triumph skies With angelic host proclaim Christ born Hes born Bethlehem Hark herald angels sing Glory new born King Hail heaven born Prince Peace Hail song Righteousness Light life brings All brings Born raise Sons earth Born give second birth Risen healings His wings come let adore Him Joyful nations rise Join triumph skies With angelic host proclaim Christ born Hes born Bethlehem Hark herald angels sing Wondrous news bring Hark angel sing Glory The angels sing Sing glory Hark angels sing come let adore Him Sing glory glory glory,heavy metal
Youre hearing answers youve praying You try try cant find open door Youre seeing miracles one sight And way feel sure need one tonight Your faith crumbling feet stumbling Its hard believe Him But believes youre weakest And hopes still burning night cant see You know heart loves But moments cant believe true believes Chin deep water tried walking And reach Him think Hes gone Hes still beside His stubborn love never left wont give protect youre rescued theres nothing cant Cause believes youre weakest And hopes still burning night cant see You know heart loves But moments cant believe true believes You know heart loves But moments cant believe true believes believes believes believes believes believes believes believes believes believes believes believes believes believes believes believes believes believes believes believes believes believes believes believes believes believes believes believes believes believes believes believes believes,heavy metal
Waiting shoe drop And swear worlds gonna come stop Drowning dry land cant come air Your knees weak look mountain Say theres way way around And feels like youre far home Even Gods But every single sparrow flying And every broken soul thats crying see yeah youre His reach hold ocean back one little shore Then whats worry doubting believe holds everything When late night youre staring stack bills dont add dont know Clinging mothers faith halfhearted prayer But still dont know When anchor man breaks And says times wont easy And fear sets wanna give Just let let Every single sparrow flying And every broken soul thats crying see yeah youre His reach hold ocean back one little shore Then whats worry doubting believe yeah believe holds everything holds everything,heavy metal
quiet conversation solitary prayer Listening silence knowing You Emptying troubled heart secret hopes fears You speak whispered words That heart alone hear love You Wont let You Hold could never offer You praise You deserve The thanks Youve given nothing return But give life moments days peace find Every time hear You say Keep near day Never let stray From Your everlasting sweet embrace Hold Hold Another conversation Another quiet plea Stumbling way say How much You mean You give Than give You Ill say simple words Cause know,heavy metal
see close eyes Norman Rockwell painting come life With colors stainedglass window All characters old dogs kin folk And smells like barbque old garden roses Yells like cheerleaders football coaches And walks like mayor dances like prom And sleeps like porch cooks like mama Hometown hometown May sweetest word sweetest sound Hometown And growing like tomatoes vine Fading like Pepper sign Still preaching like Pentecostal And fishing like backslider And pulling little sisters bright red radio flyers And marches veterans day parade And proudly lets old glory wave Its rodeos county fairs All farris wheels canned pears Itll let welcome back dont get better Our hometown yeah hometown hey hometown hometown see close eyes,heavy metal
Starlight falling snow Fire glows within Celebrate joyful news Hope born There holly round doorway There cider stove And sound Psalm fill air family gathers close Lift voices high sing Grace entered Praises infant King Hope born Through frost upon window See stocking Where light reflects cheerfulness Thats growing hearts Lift voices high sing Grace entered Celebrate joyful news Hope born Lift voices high sing Grace entered Praises infant King Hope born And hope first Christmas The day heaven came Earth Now comes fills heart celebrate birth Starlight falling snow Fire glows within Celebrate joyful news Hope born Hope born,heavy metal
Wake sunlight windows open Dont hold anger leave things unspoken Wear red dress use good dishes Make big mess make lots wishes Have want want And dont spend life looking back Turn music Turn Loud Take chances Let Because wont regret Looking back Because knew Its Live ballgames ballet And see folks holidays Kiss children Dance wife Tell husband love every night Dont run truth cause cant get away Just face youll Turn music Turn Loud Take chances Let Because wont regret Looking back Because knew Its Live Where ever wherever youve Now time begin give needy Pray grieving Even dont think Cause bound come back think fellow man And make peace God Make peace yeah Cause end theres nobody else Turn music Turn Loud Take chances Let Because wont regret Looking back Because knew Its Live Because knew Its Live,heavy metal
All minds attention All hearts affection Every heartcry every rhyme Everybodys worshipping something All lifes devotion Has set motion Religions dozen dime Everybodys worshipping something Cause thats made And choose You All attention affection And devotions You everybodys worshipping something choose You You beyond conception Defying definition And You knew time Centuries pagans Idols fill nations But You Lord mine Everybodys worshipping something Cause thats made dooh Before chose You You first chose worship You You alone worthy You alone deserve itall worship Lord choose You,heavy metal
hold closer set free trust completely let You dont know destiny You cant see see Hey wish cared Hey wish cared love truly let dont want know This Hey wish cared Hey wish cared Once station See face crowd Comes sensation You cant hear think With voices inside head Hey wish cared Hey wish cared wish cared Yes really wish cared wish cared Yes really wish cared wish cared wish cared Hey,heavy metal
When walking straight narrow Sometimes life throws little curve slip stones beneath Will lose nerve Looking Ive hit bottom Giving thanks motions stopped still rock hold bottom drops Out wont alone Ill keep believing You Ill believing believing Ill believing You Ill believing believing Ill believing You find hopes hollow Even wells run dry left next nothing And dont know wont alone Ill keep believing You,heavy metal
Words music connie harrington Speak little softer hear Above noise noise noise world yeah You dont shout hearts listen Just still small voice let truth heard That jesus The way truth light For world tonight Our hope meaning life Jesus jesus Jesus jesus Everybodys looking find The road happiness unless theyre told That love answer ultimate question But understand unless know The way truth light For world tonight Our hope meaning life Jesus jesus Jesus jesus Jesus,heavy metal
Jingle bell jingle bell jingle bell rock Jingle bells swing jingle bells ring Snowing blowing bushels fun Now jingle hop begun Jingle bell jingle bell jingle bell rock Jingle bells chime jingle bell time Dancing prancing jingle bell square frosty air What bright time right time rock night away Jingle bell time swell time gliding onehorse sleigh Giddyup jingle horse pick feet Jingle around clock Mix amingle jingling feet Thats jingle bell Thats jingle bell Thats jingle bell rock,heavy metal
Joy world The Lord come Let earth receive King Let every heart prepare Him room And heaven nature sing And heaven nature sing And heaven heaven nature sing rules world truth grace And makes nations prove The glories His righteousness And wonders His love And wonders His love And wonders wonders His love,heavy metal
Ive tried everything know Just earn piece mercy soul Despite strain Guilty remained Then found forgiveness found grace All condemnation Youve erased Taking death giving life justified You gave hope place stand Paying cost Your holiness demands Free All deserve found forgiveness found grace All condemnation Youve erased Taking death giving life justified Freedom darkest hours Freedom light Freedom blameless Your sight found forgiveness found grace All condemnation Youve erased Taking death giving life justified,heavy metal
You think youre alone silent storm But ive seen tears youve cried falling trying drown The flame hope inside Let tell tell When youre walking dead night And soul churning When hope seems sight Keep candle burning All takes one steady heart world thats turning Shine light pierce dark Keep candle burning Keep candle burning When youre youre discouraged When darkness clouds view Youve got gather courage You know lord gonna see Let tell Tell One ray light always breaks Follow wherever takes Wherever takes,heavy metal
Spinning around tops feet Smiles angels could sweet Wide blue eyes And pickytails swirl Shes daddys girl Cause knows jokes always make laugh takes ice cream instead nap end day light moon They turn music room And yells Dance Dance around till feet dont ever touch Theres nothin better bein girl And princess daddy You king world Its funny life moves circles times think long ago fase mine Houses get smaller take different names But things life stay Dance Dance around till feet dont ever touch Theres nothin better bein girl And princess daddy You king world Cause day shell find life Marry good man And make happy home Until comes back sees eyes What time diskise She walks door look face Cause daddys brown hair turned gray They talk hours cry laugh Watchin old movies thinkin back And turns She says hey dad bout road Dance Dance around till feet dont ever touch DOWN Dance Dance around till feet dont ever touch Theres nothin better bein girl theres nothin better bein girl And princess daddy You king world King world Spinning around tops feet Smiles angels could sweet,heavy metal
Words music brent wilson pictures worth thousand words What And since youre spirit intercedes What hear pray cause finding hard find word let know heart hurt Ill sing tune And let fill words Its comforting know words arent hear talk laughter And talk tears And dont know say For hear pray Ill sing part let read heart,heavy metal
silent night There blood ground You could hear woman cry alleyways night streets Davids town And stable clean And cobblestones cold And little Mary full grace With tears upon face Had mothers hand hold labor pain cold sky But girl ground dark With every beat beautiful heart labor love Noble Joseph side Callused hands weary eyes There midwives found streets Davids town middle night held prayed Shafts moonlight face For baby womb maker moon author faith That could make mountains move labor pain cold sky But girl ground dark With every beat beautiful heart labor love For little Mary full grace With tears upon face labor love silent night streets Davids town,heavy metal
Star wonder star might Star royal beauty bright Westward leading still proceeding Guide thy perfect light From beginning Father Had magnificent plan Revealed law prophets fulfill redemption man You spoke centuries silence midst still starry night And Emmanuel came among And Father said Let light Let light let shine bright Piercing darkness dazzling white Hope hopeless born night When God sent His Son said Let light Let light People walked great darkness Gathered near afar Shepherds flocks keeping Three kings follow star Together poor richest Witness Bethlehem night And sky full Angels announcing The birth glorious light Let light let shine bright Piercing darkness dazzling white Hope hopeless born night When God sent His Son said Let light Let light His calling praise Him make His name known one day presence Jesus Shines every heart every home Let light let shine bright Piercing darkness dazzling white Hope hopeless born night When God sent His Son said Let light Let light Let light let shine bright Piercing darkness dazzling white Hope hopeless born night When God sent His Son said Let light Let light,heavy metal
